age;type_employer;education;marital;occupation;relationship;race;sex;capital_gain;capital_loss;hr_per_week;country;income
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;State-gov;high;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;high;Never-married;Other;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;high;Divorced;Other;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;Middle-America;<=50K
*;Federal-gov;medium;Married-civ-spouse;Stores;Married;Black;Male;-1500;0;*;North-America;>50K
*;Local-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Services;Other;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Married-civ-spouse;Government;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-inc;medium;Married-civ-spouse;Stores;Married;White;Male;4500-7500;0;*;North-America;>50K
*;Private;medium;Separated;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;high;Divorced;Stores;Other;White;Male;4500-7500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Widowed;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;West-Europe;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;1902;*;North-America;>50K
*;Federal-gov;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Separated;Services;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Services;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Other;Other;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Separated;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;State-gov;medium;Widowed;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Widowed;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Other;Married;White;Male;25000+;0;*;North-America;>50K
*;Private;medium;Divorced;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Stores;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Federal-gov;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;Asian-Pac-Islander;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Federal-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;State-gov;medium;Separated;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Widowed;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;1887;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Divorced;Government;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;1977;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Other;Family;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Female;4500-7500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Stores;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Never-married;Services;Family;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Family;White;Female;-1500;0;*;Middle-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;>50K
*;Federal-gov;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;4500-7500;0;*;North-America;>50K
*;State-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Widowed;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Stores;Family;Black;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Services;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;high;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;State-gov;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;State-gov;high;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-spouse-absent;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;State-gov;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Other;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Other;Other;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Separated;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Stores;Other;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;low;Never-married;Services;Family;Black;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;West-Europe;<=50K
*;Federal-gov;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-inc;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;low;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Private;high;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Separated;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;low;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Federal-gov;medium;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Other;Other;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;1500-3000;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;low;Divorced;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;>50K
*;Private;medium;Divorced;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Widowed;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;low;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;Black;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Female;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Federal-gov;medium;Married-civ-spouse;Stores;Married;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;1887;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Female;-1500;0;*;South-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
